genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Soul,Broods,Eyes A Mess,44,0.0389,0.797,241669,0.432,0.00144,0.116,-7.567,0.0354,130.045,0.511
Soul,Martha Reeves & The Vandellas,Dancing In The Street - Single Version,59,0.135,0.61,159000,0.803,6.45e-06,0.107,-5.11,0.0481,125.918,0.682
Soul,Teyana Taylor,Never Would Have Made It,55,0.473,0.63,159924,0.456,2.61e-06,0.216,-9.568,0.131,107.809,0.362
Soul,Verzache,Dunes and the Search,38,0.763,0.73,313378,0.583,0.557,0.369,-7.539,0.0543,130.06,0.121
Soul,Jai Wolf,Lost (feat. Chelsea Jade),62,0.0533,0.672,241041,0.647,0.0932,0.122,-6.264,0.0314,99.994,0.237
Soul,Kyle Dion,Baby Esther,46,0.0727,0.8,152991,0.614,0.0185,0.125,-2.844,0.0593,129.935,0.832
Soul,112,Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,46,0.0162,0.764,290040,0.502,0.0,0.0569,-6.392,0.0508,95.952,0.779
Soul,D'african,I Need to Smoke,44,0.364,0.699,197531,0.573,1.05e-05,0.249,-8.975,0.235,122.09,0.361
Soul,Anfa Rose,Sin,53,0.0291,0.7,160000,0.755,1.11e-05,0.052,-7.31,0.04,84.1,0.511
Soul,Rag'n'Bone Man,Sirens,51,0.482,0.281,129320,0.701,0.0341,0.342,-7.103,0.194,159.929,0.26
Soul,Candi Staton,He Called Me Baby,42,0.563,0.63,213027,0.376,0.0,0.148,-13.305,0.0304,94.057,0.815
Soul,Kem,Nobody,44,0.0936,0.827,272809,0.503,0.0,0.175,-6.479,0.0917,77.007,0.298
Soul,Sade,Please Send Me Someone to Love,40,0.259,0.413,220827,0.359,3.47e-05,0.273,-10.838,0.0348,181.863,0.165
Soul,VHS Collection,Ghost,53,0.056,0.685,257798,0.821,0.0109,0.261,-5.856,0.0341,120.031,0.718
Soul,A.CHAL,Cuánto,49,0.0847,0.783,184123,0.559,0.0293,0.119,-9.436,0.0786,129.011,0.621
Soul,Tyrese,How You Gonna Act Like That,60,0.107,0.733,294693,0.521,0.0,0.0692,-3.657,0.0457,112.913,0.525
Soul,Snoh Aalegra,Under The Influence,43,0.221,0.516,265742,0.395,0.000845,0.142,-6.987,0.0344,161.958,0.387
Soul,Skott,Porcelain,44,0.399,0.611,241173,0.556,0.000228,0.122,-7.31,0.056,125.979,0.23
Soul,Roosevelt,Under the Sun,57,0.0316,0.56,226587,0.87,0.0218,0.371,-3.881,0.0427,107.986,0.655
Soul,Gerald Levert,Made To Love Ya,42,0.358,0.687,274960,0.573,0.0,0.076,-5.35,0.03,120.02,0.358
Soul,Tony! Toni! Toné!,If I Had No Loot,44,0.109,0.882,241467,0.706,0.0,0.275,-9.83,0.0511,106.712,0.754
Soul,Alicia Keys,Elaine Brown (Interlude),35,0.955,0.673,50187,0.364,0.0,0.28,-12.828,0.901,89.549,0.705
Soul,Skott,Amelia,38,0.217,0.589,194142,0.501,6.32e-06,0.619,-8.485,0.0295,130.033,0.278
Soul,The Dip,Ain't Necessary (The Prince),50,0.637,0.627,207013,0.72,0.000939,0.0894,-8.198,0.0315,103.453,0.902
Soul,Jordan Solomon,Kylie,39,0.118,0.469,177425,0.736,0.0,0.113,-5.94,0.319,92.03,0.692
Soul,Majid Jordan,The Space Between,48,0.000452,0.701,205667,0.586,0.00106,0.175,-10.537,0.0365,102.976,0.102
Soul,St. Paul & The Broken Bones,Brain Matter,39,0.0482,0.722,237480,0.751,0.927,0.138,-6.613,0.0307,112.963,0.52
Soul,Alicia Keys,Like You'll Never See Me Again,57,0.174,0.562,315360,0.658,0.000285,0.102,-8.072,0.0314,127.81,0.268
Soul,SG Lewis,Aura,57,0.00782,0.836,229744,0.761,0.00186,0.56,-5.929,0.222,117.006,0.648
Soul,Billie Holiday,P.S. I Love You,47,0.844,0.506,215440,0.0777,0.0,0.134,-17.022,0.0516,111.61,0.334
Soul,EXES,One Day,22,0.896,0.708,201143,0.249,0.000229,0.215,-14.498,0.0373,104.999,0.423
Soul,XYLØ,I Still Wait For You,55,0.0126,0.472,244940,0.679,0.0,0.102,-6.089,0.163,129.98,0.311
Soul,The Intruders,Cowboys to Girls,49,0.797,0.278,159080,0.432,0.0,0.732,-9.181,0.0402,208.007,0.838
Soul,The Isley Brothers,The Highways of My Life,41,0.766,0.416,257627,0.446,0.0116,0.151,-13.698,0.0411,135.547,0.221
Soul,Will Downing,A Million Ways,49,0.467,0.605,235533,0.458,5.98e-05,0.109,-9.543,0.0464,74.911,0.533
Soul,James Morrison,You Give Me Something,51,0.284,0.529,212933,0.686,0.0,0.0935,-6.927,0.123,79.862,0.6
Soul,vbnd,thoughts of you,50,0.322,0.896,160909,0.2,0.216,0.477,-16.77,0.357,131.988,0.704
Soul,Darci,Come Around,49,0.581,0.643,204010,0.512,0.0152,0.0992,-8.655,0.0359,132.03,0.16
Soul,Brighter Side of Darkness,Love Jones,31,0.598,0.527,270107,0.432,0.00536,0.306,-14.044,0.0567,137.973,0.544
Soul,Joe Tex,The Love You Save (May Be Your Own),37,0.771,0.502,174779,0.3,0.0,0.133,-13.698,0.0372,94.582,0.453
Soul,Brenton Wood,Me And You,51,0.804,0.493,182267,0.369,0.00014,0.0972,-8.998,0.0302,168.634,0.642
Soul,Jaheim,Never,40,0.224,0.537,266320,0.337,0.0,0.107,-8.117,0.0728,105.367,0.605
Soul,Eddie Kendricks,Intimate Friends,45,0.51,0.55,353533,0.432,0.000377,0.0565,-11.943,0.0278,149.924,0.623
Soul,SAINt JHN,Surf Club,58,0.0342,0.781,240761,0.66,0.103,0.102,-7.092,0.0352,136.053,0.45
Soul,Jennifer Hudson,Spotlight,66,0.0448,0.707,250107,0.724,0.0,0.072,-3.887,0.051,108.984,0.659
Soul,Yo Trane,Alone,70,0.735,0.796,169066,0.415,0.0,0.0824,-10.986,0.0718,125.971,0.212
Soul,Cymande,The Message,49,0.202,0.781,257760,0.695,0.448,0.121,-9.911,0.052,87.371,0.921
Soul,Jerry Butler,No Money Down - Edit,40,0.7,0.409,184653,0.459,0.000273,0.103,-8.405,0.0383,143.922,0.603
Soul,Little Richard,Long Tall Sally,63,0.756,0.428,127973,0.569,0.0,0.133,-10.024,0.0914,184.441,0.894
Soul,Rahsaan Patterson,Feels Good,39,0.244,0.845,270267,0.3,8.1e-05,0.198,-7.01,0.0444,93.005,0.564
Soul,Amber Mark,Put You On,58,0.212,0.678,224554,0.827,0.0,0.104,-4.49,0.0861,92.003,0.764
Soul,Cymande,Brothers On The Slide,57,0.3,0.789,251400,0.602,0.00549,0.0737,-10.192,0.198,109.923,0.804
Soul,Keyshia Cole,I Changed My Mind,46,0.284,0.467,198680,0.72,0.0,0.388,-4.044,0.151,93.243,0.602
Soul,Vallis Alps,New Slang (triple j Like A Version),47,0.493,0.855,233147,0.571,0.02,0.0848,-9.711,0.0571,125.053,0.633
Soul,Craig David,Heartline,67,0.308,0.765,192893,0.809,0.0,0.171,-3.527,0.0407,106.973,0.774
Soul,Erykah Badu,I'll Call U Back,49,0.803,0.907,117976,0.449,5e-05,0.0826,-8.873,0.0447,135.002,0.712
Soul,Broods,Couldn't Believe,44,0.0105,0.592,244400,0.873,0.00484,0.073,-4.355,0.0304,114.009,0.294
Soul,AK,Counting Down the Days,44,0.72,0.627,191642,0.55,0.93,0.108,-13.759,0.0362,134.012,0.071
Soul,Shoffy,pushin,43,0.67,0.784,172119,0.472,0.00273,0.108,-8.564,0.0284,117.994,0.613
Soul,Verzache,What Happened,48,0.708,0.813,194824,0.209,0.000171,0.154,-16.275,0.166,84.993,0.383
Soul,ELHAE,Still Mine (feat. Wale),51,0.337,0.568,271513,0.501,0.0,0.105,-11.034,0.199,104.148,0.281
Soul,Tep No,Fighting,44,0.682,0.581,200207,0.732,4.35e-05,0.205,-7.109,0.0984,95.077,0.478
Soul,Janelle Monáe,Don't Judge Me,55,0.492,0.679,360476,0.344,0.00385,0.379,-12.734,0.0411,87.034,0.186
Soul,The Knocks,Ride Or Die (feat. Foster The People) - Big Gigantic Remix,46,0.00986,0.661,205000,0.705,0.00057,0.0516,-6.626,0.252,114.938,0.638
Soul,Kalin White,Thought You Knew,46,0.0299,0.571,151822,0.556,3.41e-06,0.17,-8.278,0.159,155.827,0.317
Soul,The Japanese House,Marika Is Sleeping,50,0.775,0.361,183453,0.302,7.89e-05,0.122,-11.791,0.0286,89.974,0.142
Soul,The Temptations,Who's Lovin' You - Album Version / Stereo,35,0.762,0.358,179400,0.342,1.22e-05,0.11,-11.958,0.0355,180.041,0.524
Soul,Donny Hathaway,I Love You More Than You'll Ever Know,56,0.738,0.304,322867,0.219,0.000618,0.112,-15.617,0.041,86.239,0.199
Soul,Louis Futon,Up in Smoke,38,0.707,0.597,248000,0.557,1.09e-05,0.115,-6.744,0.0928,89.949,0.521
Soul,Booker T. & the M.G.'s,Hip Hug-Her,38,0.0845,0.808,146867,0.321,0.232,0.111,-16.51,0.0437,109.029,0.86
Soul,John Legend,Another Again,49,0.111,0.526,241733,0.837,1.23e-06,0.286,-6.565,0.282,82.196,0.438
Soul,Solange,Binz,70,0.101,0.863,111227,0.625,4.13e-06,0.166,-6.323,0.313,83.98,0.456
Soul,The Impressions,We're A Winner,38,0.489,0.552,145307,0.764,0.000978,0.347,-10.439,0.0462,100.231,0.783
Soul,Aftertheparty,Monte Carlo,48,0.766,0.554,141173,0.286,0.0313,0.101,-12.404,0.129,116.956,0.0612
Soul,Sister Sledge,Pretty Baby,48,0.373,0.722,241960,0.918,0.0215,0.078,-5.656,0.0733,100.16,0.844
Soul,Fickle Friends,Hard To Be Myself,47,0.128,0.572,190587,0.782,0.0,0.246,-5.907,0.0693,99.51,0.579
Soul,Meshell Ndegeocello,Either Way I Lose,36,0.895,0.405,211253,0.354,0.407,0.112,-11.06,0.0355,148.276,0.166
Soul,Brandy,Have You Ever,63,0.542,0.698,273440,0.533,0.0,0.333,-6.246,0.0437,134.001,0.275
Soul,Stevie Wonder,Visions,52,0.953,0.478,323267,0.2,0.000521,0.104,-16.081,0.037,130.466,0.14
Soul,Adele,He Won't Go,57,0.023,0.706,277947,0.569,0.0,0.0731,-7.044,0.0861,159.824,0.71
Soul,Erykah Badu,Tyrone - Extended Version,48,0.31,0.738,345360,0.369,0.00706,0.366,-9.531,0.209,132.093,0.342
Soul,The Gap Band,Party Train,38,0.0772,0.748,342573,0.679,0.000996,0.638,-11.639,0.0562,126.694,0.862
Soul,Luther Vandross,So Amazing,48,0.49,0.626,221773,0.356,3.1e-05,0.225,-13.046,0.0332,128.588,0.31
Soul,Mura Masa,Know Me Better,44,0.783,0.669,247837,0.368,1.3e-06,0.111,-8.82,0.285,86.961,0.463
Soul,The Dip,Ready to Go,42,0.742,0.334,185547,0.546,0.0413,0.167,-7.209,0.0642,184.803,0.582
Soul,Louis Futon,Country Roads,38,0.292,0.566,250000,0.656,0.155,0.222,-4.947,0.264,178.054,0.404
Soul,Kenny Lattimore,Never Too Busy,41,0.0953,0.761,331813,0.423,0.00166,0.0872,-10.152,0.0694,167.973,0.75
Soul,Ike & Tina Turner,Proud Mary,58,0.495,0.611,297133,0.396,1.4e-06,0.065,-13.741,0.178,99.71,0.754
Soul,Palace,Have Faith,46,0.036,0.425,246893,0.761,0.000164,0.098,-5.691,0.0455,123.008,0.444
Soul,DJ Pella,S.M.N,43,0.0835,0.548,229747,0.406,0.000146,0.141,-10.516,0.0506,128.038,0.22
Soul,Seal,Love's Divine,35,0.563,0.577,274000,0.527,0.000191,0.114,-9.21,0.0374,96.101,0.228
Soul,Ike & Tina Turner,Shake,33,0.0473,0.726,170667,0.81,0.155,0.4,-12.663,0.0653,153.452,0.868
Soul,SALES,Crash,43,0.862,0.757,205532,0.454,0.00104,0.377,-8.531,0.0296,93.978,0.492
Soul,Johnnie Taylor,Disco Lady,36,0.0568,0.719,267067,0.79,0.0,0.0573,-8.002,0.0521,103.751,0.846
Soul,Nao,A Life Like This,46,0.624,0.288,217867,0.455,8.51e-05,0.0986,-9.882,0.04,134.161,0.155
Soul,The Internet,Look What U Started,54,0.322,0.817,270787,0.435,0.00537,0.109,-5.784,0.057,94.015,0.53
Soul,Janet Jackson,All Nite (Don't Stop),48,0.0504,0.651,206007,0.887,0.634,0.101,-5.763,0.0752,108.707,0.463
Soul,ELHAE,Admit It - Intro,44,0.23,0.546,188107,0.447,0.0,0.367,-11.126,0.275,98.252,0.334
Soul,Moon Boots,Power,54,0.0019,0.721,273247,0.538,0.00915,0.116,-6.573,0.0328,121.018,0.291
Soul,The Knocks,Ride Or Die (feat. Foster The People) - Modern Machines Remix,46,0.105,0.673,217143,0.929,0.000227,0.195,-2.945,0.0546,125.879,0.421
Soul,The Isley Brothers,Tears - Ron Cryin Alone Version,35,0.756,0.542,285600,0.522,9.38e-05,0.334,-9.762,0.0978,150.245,0.576
Soul,Khai,Do You Go Up - Kidswaste Remix,43,0.848,0.683,204391,0.325,8.81e-05,0.0951,-13.409,0.205,155.132,0.357
Soul,Lianne La Havas,What You Don't Do,45,0.451,0.656,220587,0.731,2.26e-06,0.0811,-5.315,0.0876,144.005,0.649
Soul,Catching Flies,New Gods (feat. Jay Prince & Oscar Jerome),46,0.548,0.436,198473,0.687,7.57e-06,0.105,-7.883,0.123,88.762,0.117
Soul,H-Town,A Thin Line Between Love & Hate (feat. Shirley Murdock),45,0.536,0.549,300000,0.446,0.0,0.0442,-7.807,0.258,122.431,0.511
Soul,Broods,Heartlines - MOUNT Remix,50,0.162,0.756,201955,0.556,8.5e-05,0.112,-8.327,0.0643,109.956,0.489
Soul,Keith Sweat,In The Rain,40,0.045,0.561,346320,0.523,0.0,0.319,-12.646,0.0412,122.274,0.501
Soul,The Internet,Under Control,54,0.327,0.706,244293,0.714,0.0111,0.185,-6.134,0.061,98.003,0.503
Soul,The Temptations,Since I Lost My Baby,42,0.125,0.516,174627,0.693,1.7e-05,0.0577,-5.814,0.0266,101.227,0.914
Soul,Emeli Sandé,"Read All About It, Pt. III - Live From Spotify, London",47,0.645,0.507,315807,0.35,0.0,0.708,-10.659,0.0409,75.316,0.313
Soul,Solange,Dancing in the Dark,43,0.306,0.578,237076,0.813,0.0,0.0628,-3.626,0.118,129.882,0.722
Soul,NoMBe,Sex,42,0.00429,0.606,222427,0.541,0.00359,0.116,-9.778,0.0379,112.322,0.19
Soul,Curtis Mayfield,The Makings of You,46,0.758,0.367,223867,0.431,8.89e-06,0.113,-11.191,0.0576,76.454,0.57
Soul,Vancouver Sleep Clinic,Unworthy,46,0.674,0.278,270507,0.422,0.000116,0.0878,-9.502,0.0384,113.491,0.0379
Soul,TENDER,Slow Love,46,0.774,0.68,252107,0.856,0.00224,0.332,-6.782,0.359,74.969,0.745
Soul,What So Not,Severance - Interlude,43,0.928,0.428,56471,0.333,0.0901,0.128,-12.89,0.0445,76.505,0.535
Soul,Ari Lennox,La La La La,49,0.74,0.541,352560,0.194,7.05e-05,0.228,-11.234,0.0333,115.437,0.111
Soul,Croosh,Decision,38,0.479,0.798,155197,0.64,0.000524,0.1,-8.229,0.0407,127.125,0.811
Soul,Jordan Rakei,Nerve,54,0.273,0.577,235269,0.576,5.52e-05,0.307,-8.87,0.119,96.105,0.794
Soul,CLAVVS,Echo,43,0.464,0.603,237453,0.886,0.000193,0.258,-5.1,0.0558,91.015,0.514
Soul,The Trammps,Disco Inferno,55,0.000362,0.676,213840,0.704,0.0709,0.139,-8.534,0.0329,129.594,0.812
Soul,Calvin Richardson,More Than A Woman - Original Version,37,0.653,0.545,321680,0.434,0.0,0.073,-6.615,0.301,132.036,0.607
Soul,Ben E. King,Stand By Me,48,0.411,0.653,174253,0.334,3.47e-05,0.123,-6.955,0.0313,119.46,0.665
Soul,Tweet,Smoking Cigarettes,39,0.689,0.655,258573,0.51,0.0,0.177,-8.881,0.0608,129.771,0.425
Soul,Leela James,Don't Want You Back,41,0.134,0.735,218976,0.56,4.36e-06,0.0525,-6.393,0.0637,77.998,0.322
Soul,Snoh Aalegra,Walls,45,0.364,0.574,197333,0.537,0.000931,0.206,-8.047,0.0548,143.579,0.538
Soul,Iris Temple,Lemonade,54,0.682,0.559,240000,0.298,0.000457,0.128,-12.918,0.173,118.576,0.434
Soul,Mayer Hawthorne,Henny & Gingerale - Bonus Track,50,0.0264,0.807,254160,0.893,0.138,0.257,-5.131,0.0333,123.282,0.972
Soul,Mavis Staples,I Have Learned To Do Without You,48,0.484,0.486,254800,0.494,7.78e-05,0.0703,-7.152,0.0403,70.829,0.532
Soul,Beauvois,Jupiter,44,0.524,0.716,223412,0.476,0.00699,0.081,-11.057,0.0488,100.017,0.172
Soul,Al Green,La-La for You,44,0.632,0.641,210249,0.472,0.000622,0.141,-7.666,0.0405,143.477,0.474
Soul,Otis Redding,Satisfaction,44,0.628,0.772,164653,0.729,0.0169,0.0959,-7.934,0.114,146.537,0.867
Soul,John Legend,So High - Single Version,49,0.297,0.354,307400,0.461,0.0,0.111,-10.593,0.0624,137.127,0.216
Soul,Anita Baker,Body and Soul - Radio Edit,39,0.618,0.537,236400,0.474,0.0,0.193,-8.549,0.0344,109.09,0.275
Soul,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,69,0.826,0.675,190393,0.368,0.0016,0.136,-14.072,0.0374,106.001,0.176
Soul,Chrisette Michele,A Couple Of Forevers,47,0.205,0.513,237573,0.457,0.0,0.0901,-6.753,0.031,116.665,0.167
Soul,Crooked Colours,Running Blind,39,0.0617,0.765,239943,0.603,0.00567,0.0985,-8.284,0.0342,120.009,0.409
Soul,Grace Mitchell,Maneater,46,0.047,0.562,234907,0.551,4.83e-05,0.121,-9.998,0.0439,146.079,0.455
Soul,OTR,Giants,34,0.389,0.613,208421,0.532,0.000977,0.0506,-8.761,0.0749,94.833,0.151
Soul,Aaliyah,At Your Best (You Are Love),64,0.761,0.626,291400,0.441,0.0138,0.0685,-10.637,0.0308,78.094,0.563
Soul,Ms. Lauryn Hill,Tell Him,56,0.19,0.655,280760,0.647,0.00877,0.0412,-9.465,0.0903,80.077,0.931
Soul,The Kite String Tangle,Illuminate,38,0.873,0.553,250484,0.447,0.557,0.0841,-11.221,0.0301,92.99,0.272
Soul,Marvin Gaye,Got To Give It Up - Pt. 1,62,0.234,0.855,255133,0.847,0.00062,0.345,-9.019,0.042,122.644,0.89
Soul,Rexx Life Raj,Time,55,0.22,0.721,245682,0.489,0.0,0.0196,-10.827,0.396,123.755,0.474
Soul,Wayne Shorter,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,59,0.985,0.34,414240,0.0837,0.761,0.0945,-12.072,0.042,138.689,0.119
Soul,Estelle,Better,38,0.00667,0.447,199597,0.679,0.000215,0.148,-5.825,0.219,101.079,0.228
Soul,Verzache,Kick It,51,0.273,0.666,170542,0.245,0.217,0.239,-12.528,0.103,134.04,0.072
Soul,Jai Wolf,Lost (feat. Chelsea Jade) [CRAY Remix],46,0.182,0.745,265200,0.5,0.0121,0.247,-8.5,0.044,99.973,0.373
Soul,Corinne Bailey Rae,The Scientist,64,0.789,0.299,196040,0.218,0.000423,0.112,-11.045,0.0309,171.87,0.214
Soul,Electric Guest,Oh Devil - Different Sleep Remix,39,0.307,0.651,225320,0.676,0.00838,0.134,-7.364,0.0352,97.02,0.202
Soul,070 Shake,Glitter,52,0.557,0.672,256480,0.622,3.48e-06,0.0959,-10.108,0.143,108.052,0.375
Soul,Gnarls Barkley,St. Elsewhere,41,0.0121,0.589,150253,0.867,0.0,0.336,-3.577,0.138,146.142,0.561
Soul,Black Atlass,Fantasy,51,0.37,0.693,246360,0.553,0.000248,0.148,-6.868,0.0375,124.117,0.153
Soul,Sade,Love Is Stronger Than Pride,57,0.766,0.566,258027,0.335,0.000366,0.0824,-12.417,0.0293,87.617,0.317
Soul,Mary J. Blige,My Life,51,0.125,0.546,257427,0.612,0.0,0.081,-8.064,0.0537,150.904,0.364
Soul,The Meters,Down By The River,42,0.421,0.671,542707,0.493,3.12e-05,0.0668,-8.316,0.135,134.365,0.735
Soul,Slum Village,Selfish,52,0.221,0.71,225400,0.597,0.0,0.432,-6.468,0.239,95.769,0.49
Soul,Aftertheparty,Reflection,49,0.214,0.879,253452,0.386,0.000103,0.217,-12.887,0.205,129.971,0.248
Soul,DROELOE,Homebound,53,0.0285,0.767,209434,0.723,0.119,0.0539,-7.065,0.0544,105.997,0.12
Soul,Silk,If You,44,0.184,0.628,337467,0.477,0.0,0.0726,-8.77,0.0325,99.216,0.336
Soul,La Mission,In Che's Garage,35,0.858,0.521,185622,0.498,0.145,0.0682,-8.737,0.025,77.605,0.398
Soul,Dionne Warwick,I Say a Little Prayer,49,0.872,0.512,188360,0.415,0.0,0.184,-7.642,0.0608,147.2,0.714
Soul,Shuggie Otis,Strawberry Letter 23,53,0.139,0.519,239907,0.483,0.000218,0.365,-12.795,0.0277,171.028,0.772
Soul,Jill Scott,I Keep,35,0.09,0.548,525440,0.457,4.28e-05,0.14,-10.155,0.287,120.015,0.482
Soul,LAUREL,This Must Be The Place (Naive Melody) - Live from Spotify London,45,0.949,0.587,227949,0.165,2.99e-05,0.668,-8.827,0.0331,104.184,0.396
Soul,Aretha Franklin,At Last,45,0.257,0.551,231987,0.512,3.73e-06,0.148,-6.889,0.0261,95.024,0.282
Soul,Eugene McDaniels,Outlaw,38,0.0972,0.406,284867,0.616,5.66e-05,0.164,-8.668,0.0569,83.901,0.356
Soul,The Roots,Who Tells Your Story (feat. Common & Ingrid Michaelson),46,0.0192,0.433,253853,0.795,0.0,0.402,-5.792,0.313,85.666,0.219
Soul,Aretha Franklin,Bridge over Troubled Water,58,0.755,0.498,333933,0.302,0.000271,0.0888,-12.529,0.0329,77.999,0.386
Soul,Johnny Polygon,Lovesick (Super Nintendo),36,0.229,0.461,264250,0.496,0.0,0.199,-12.264,0.068,135.949,0.466
Soul,ELHAE,Sanctuary (feat. Big K.R.I.T.),51,0.119,0.538,217649,0.67,0.0,0.423,-7.071,0.404,76.698,0.674
Soul,Palace,Bitter - Acoustic,40,0.961,0.691,179167,0.166,8.83e-05,0.113,-13.86,0.0485,144.107,0.193
Soul,Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave,61,0.459,0.624,163053,0.61,0.00435,0.271,-9.186,0.0543,82.65,0.759
Soul,Bill Evans Trio,My Foolish Heart - Live,54,0.92,0.392,298000,0.13,0.501,0.624,-23.293,0.0341,115.285,0.125
Soul,Jill Scott,My Love,33,0.583,0.423,230387,0.464,0.0,0.28,-9.858,0.109,128.063,0.469
Soul,Leon Bridges,Bad Bad News,67,0.229,0.781,207307,0.629,0.000536,0.0881,-6.152,0.0647,111.975,0.693
Soul,The Spinners,I'm Tired of Giving,36,0.829,0.604,251333,0.307,0.000624,0.266,-13.157,0.0271,96.425,0.641
Soul,Majid Jordan,My Imagination (feat. dvsn),55,0.0186,0.695,225775,0.545,0.128,0.104,-10.836,0.0506,129.001,0.0387
Soul,New Edition,N.E. Heart Break,39,0.0352,0.698,344600,0.687,6.32e-05,0.245,-12.428,0.0576,96.074,0.695
Soul,Surfaces,Falling,47,0.0794,0.298,166458,0.705,9.5e-05,0.156,-6.745,0.126,39.902,0.339
Soul,The Isley Brothers,Mission To Please You,33,0.69,0.715,266467,0.392,0.0354,0.114,-10.873,0.041,88.83,0.46
Soul,Johnny Yukon,All Out,38,0.192,0.751,172723,0.628,0.0,0.0898,-5.029,0.0465,144.986,0.138
Soul,Angie Stone,Brotha,47,0.538,0.801,268133,0.434,0.0,0.0729,-9.174,0.376,132.254,0.661
Soul,Erykah Badu,Bag Lady - Cheeba Sac Radio,35,0.0763,0.658,249000,0.546,7.29e-05,0.0646,-9.719,0.159,168.636,0.717
Soul,Janelle Monáe,We Were Rock & Roll,43,0.012,0.651,259467,0.769,9.66e-05,0.102,-8.652,0.0284,129.988,0.8
Soul,Ebo Taylor,Will You Promise,48,0.142,0.589,226480,0.681,5.44e-05,0.794,-8.833,0.0454,90.373,0.823
Soul,Jaheim,Ain't Leavin Without You,43,0.151,0.741,200613,0.754,0.0,0.265,-5.899,0.247,98.929,0.819
Soul,Omar Apollo,Erase,65,0.688,0.657,236794,0.376,2.54e-05,0.272,-6.534,0.0463,84.905,0.575
Soul,Gnarls Barkley,Run [I'm A Natural Disaster],41,0.00619,0.489,164480,0.915,0.0,0.667,-3.664,0.149,150.02,0.581
Soul,The Internet,Pupil | The Patience,44,0.129,0.403,494653,0.493,0.062,0.18,-8.875,0.0301,139.99,0.219
Soul,Broods,Too Proud,57,0.0763,0.651,189726,0.553,1.95e-06,0.131,-7.295,0.0494,91.99,0.284
Soul,Johnny Rain,Sine Qua Non,36,0.189,0.452,297874,0.252,0.00209,0.245,-14.524,0.0322,110.05,0.0654
Soul,Skeme,Millions,43,0.0727,0.689,244000,0.775,0.0,0.091,-4.396,0.0807,119.99,0.382
Soul,Johnnie Taylor,I Found a Love,34,0.302,0.668,278933,0.307,4.34e-06,0.0865,-13.955,0.0277,92.646,0.738
Soul,After 7,Sara Smile,46,0.0881,0.704,272333,0.549,1.18e-06,0.0549,-6.276,0.0413,137.972,0.626
Soul,Scary Pockets,I Feel It Coming,43,0.562,0.581,158500,0.742,0.0,0.0488,-4.751,0.288,99.975,0.761
Soul,BANKS,Fuck With Myself,55,0.0379,0.857,175440,0.372,0.0238,0.0878,-11.138,0.0472,102.012,0.126
Soul,Moh Flow,Do You Wrong,52,0.0906,0.602,204004,0.616,0.0,0.118,-4.549,0.191,159.895,0.262
Soul,Solange,We Deal With the Freak'n (intermission),68,0.725,0.447,31667,0.7,0.0,0.157,-8.982,0.303,62.92,0.545
Soul,Levert,Baby I'm Ready,53,0.106,0.781,322200,0.317,0.0,0.175,-9.697,0.0405,121.844,0.43
Soul,Anfa Rose,Myself,42,0.659,0.59,180000,0.332,0.00015,0.0938,-13.93,0.113,90.979,0.293
Soul,Charles Bradley,Things We Do for Love,51,0.206,0.736,208418,0.528,0.0245,0.0796,-7.821,0.0359,94.88,0.759
Soul,Barry White,"Can't Get Enough Of Your Love, Babe - Single Version",59,0.565,0.74,235400,0.75,0.0308,0.321,-8.644,0.0581,110.205,0.592
Soul,Majid Jordan,Something About You,53,0.0888,0.575,261793,0.681,0.0,0.219,-8.15,0.127,110.091,0.232
Soul,Smokey Robinson & The Miracles,Going To A Go-Go,43,0.52,0.614,165787,0.718,0.0,0.136,-9.678,0.0327,129.58,0.969
Soul,Milt Jackson,Bags' Groove,40,0.766,0.497,185760,0.369,7.85e-05,0.335,-9.58,0.068,175.881,0.694
Soul,Electric Guest,This Head I Hold,59,0.0255,0.596,175773,0.871,0.0101,0.249,-4.912,0.0375,80.939,0.961
Soul,Billie Holiday,The Man I Love,45,0.965,0.485,184440,0.177,7.37e-05,0.252,-14.282,0.0428,88.411,0.253
Soul,Marvin Gaye,If This World Were Mine,38,0.264,0.594,166333,0.264,5.14e-05,0.0701,-13.647,0.0352,79.402,0.309
Soul,Taj Mahal,Diving Duck Blues,55,0.806,0.603,268347,0.265,1.65e-06,0.12,-11.627,0.0372,131.188,0.71
Soul,Funkadelic,"You and Your Folks, Me and My Folks",39,0.0425,0.498,218013,0.811,0.0,0.0959,-8.884,0.044,76.782,0.828
Soul,Allen Toussaint,Country John,39,0.444,0.722,213267,0.435,0.0428,0.143,-12.596,0.0395,105.852,0.875
Soul,Willie Mitchell,Take Five,51,0.485,0.664,136493,0.722,0.873,0.227,-9.485,0.0494,83.098,0.749
Soul,ODIE,Story,58,0.482,0.754,193202,0.367,6.73e-05,0.153,-12.631,0.0952,86.989,0.826
Soul,Adele,Don't You Remember,65,0.206,0.64,243200,0.395,0.0,0.0935,-5.689,0.0307,115.082,0.235
